design_id,design_sha256,protocol_sha256,cell_id,cell_type,replication_seed,n_scenarios,scenario_sha256,copula_family,marginal_family,kendall_tau,alpha,risk_limit_frontier_quantile,risk_limit,risk_reference_low,risk_reference_high,budget_to_max_cost_ratio,budget,dominant_crop_cap_share,contract_minimum_share,solver_method,solver_status,solver_status_code,expected_profit,cvar_loss,var_loss,selected_reversal,possible_reversal,universal_reversal,face_status,face_min_difference,face_max_difference,face_width,lower_tail_dependence,copula_ordering_scope,manuscript_admissible,allocation_Corn,allocation_Soybean,allocation_Winter Wheat,pseudo_diversification_flag,top_ranked_crop_index,top_ranked_allocation_share,max_pairwise_correlation,interpretation,acreage_usage,acreage_slack,budget_usage,budget_slack,min_lower_bound_slack,min_upper_bound_slack,rotation_slack_Corn,cvar_slack,rotation_binds_Corn,contract_slack_Winter Wheat,contract_binds_Winter Wheat,optimizer_var_auxiliary,optimizer_cvar_expression,optimizer_cvar_slack,budget_binds,cvar_binds,land_binds,rotation_binds,contract_binds,lower_bound_binds,upper_bound_binds,kkt_primal_residual,kkt_dual_nonnegativity_violation,kkt_stationarity_residual,kkt_complementarity_residual,risk_dual_eta,tail_weight_sum,tail_weight_min,tail_weight_max,tail_weight_cap,tail_weight_violation,raw_dual_land,raw_dual_budget,raw_dual_cvar,raw_dual_rotation_Corn,raw_dual_contract_Winter Wheat,shadow_price_land,shadow_price_budget,shadow_price_cvar,shadow_price_rotation_Corn,shadow_price_contract_Winter Wheat,lower_bound_slack_Corn,upper_bound_slack_Corn,lower_bound_binds_Corn,upper_bound_binds_Corn,raw_dual_lower_bound_Corn,shadow_price_lower_bound_Corn,raw_dual_upper_bound_Corn,shadow_price_upper_bound_Corn,lower_bound_slack_Soybean,upper_bound_slack_Soybean,lower_bound_binds_Soybean,upper_bound_binds_Soybean,raw_dual_lower_bound_Soybean,shadow_price_lower_bound_Soybean,raw_dual_upper_bound_Soybean,shadow_price_upper_bound_Soybean,lower_bound_slack_Winter Wheat,upper_bound_slack_Winter Wheat,lower_bound_binds_Winter Wheat,upper_bound_binds_Winter Wheat,raw_dual_lower_bound_Winter Wheat,shadow_price_lower_bound_Winter Wheat,raw_dual_upper_bound_Winter Wheat,shadow_price_upper_bound_Winter Wheat
CRR-SIM-FREEZE-2026-07-19,4b5897f5d225af6334e3082ce8d9f065cdd7067f2664f3ef63426b5597055b27,ca4f0b86858a11607abd1c7ff4863214acb59c693318630e5515686ebe037048,LHS-01-001,lhs,2026071901,10000,fadeb46d9a179f49a30d031d955f704c4fff42862948bff3adcab2549f28bf7e,gaussian,gaussian,0.4146433295,0.9082334652,0.4657453392,-118.5021417,-130.3695501,-104.8890838,0.9252671896,402.1766366,0.7168859582,0.08461393969,highs,optimal,0,354.8151565,-118.5021417,-180.4001003,False,False,False,solved,0.3180096186,0.3180106923,1.073730272e-06,0,WITHIN_NAMED_FAMILY_ONLY; scalar tail dependence is not a cross-family order,CONDITIONAL_ON_CONVERGENCE_AUDIT,0.6166983763,0.298687684,0.08461393969,False,0,0.6166983763,0.6081414858,DESCRIPTIVE_ONLY_NOT_WELFARE_OR_EXCLUSION,1,0,353.8431889,48.33344767,0.08461393969,0.3833016237,0.1001875819,-3.0127012e-12,False,0,True,-180.4001003,-118.5021417,-3.0127012e-12,False,True,True,False,True,False,False,3.112177183e-12,0,5.115907697e-13,1.605764524e-13,0.05159617946,1,0,0.001089721871,0.001089721871,0,-381.066632,-0,-0.05159617946,-0,-237.9893639,381.066632,0,0.05159617946,0,237.9893639,0.6166983763,0.3833016237,False,False,0,-0,0,-0,0.298687684,0.701312316,False,False,0,-0,0,-0,0.08461393969,0.9153860603,False,False,0,-0,0,-0
CRR-SIM-FREEZE-2026-07-19,4b5897f5d225af6334e3082ce8d9f065cdd7067f2664f3ef63426b5597055b27,ca4f0b86858a11607abd1c7ff4863214acb59c693318630e5515686ebe037048,LHS-01-001,lhs,2026071902,10000,0b6c1301ed5d9fada950525286429a539091cb83660159b8c9a82e0dd9b7feb0,gaussian,gaussian,0.4146433295,0.9082334652,0.4657453392,-117.3589766,-129.1931032,-103.7840961,0.9252671896,402.1766366,0.7168859582,0.08461393969,highs,optimal,0,355.3943151,-117.3589766,-180.2660794,False,False,False,solved,0.3181085064,0.3181094754,9.690084901e-07,0,WITHIN_NAMED_FAMILY_ONLY; scalar tail dependence is not a cross-family order,CONDITIONAL_ON_CONVERGENCE_AUDIT,0.6167477679,0.2986382924,0.08461393969,False,0,0.6167477679,0.6132743985,DESCRIPTIVE_ONLY_NOT_WELFARE_OR_EXCLUSION,1,0,353.8526277,48.32400894,0.08461393969,0.3832522321,0.1001381904,-2.813749234e-12,False,0,True,-180.2660794,-117.3589766,-2.813749234e-12,False,True,True,False,True,False,False,3.367972568e-12,0,7.958078641e-13,1.415359977e-13,0.05757058041,1,0,0.001089721871,0.001089721871,0,-382.358966,-0,-0.05757058041,-0,-238.8285734,382.358966,0,0.05757058041,0,238.8285734,0.6167477679,0.3832522321,False,False,0,-0,0,-0,0.2986382924,0.7013617076,False,False,0,-0,0,-0,0.08461393969,0.9153860603,False,False,0,-0,0,-0
CRR-SIM-FREEZE-2026-07-19,4b5897f5d225af6334e3082ce8d9f065cdd7067f2664f3ef63426b5597055b27,ca4f0b86858a11607abd1c7ff4863214acb59c693318630e5515686ebe037048,LHS-01-001,lhs,2026071903,10000,ffd6abdde688fb704300e41027163222a5bfed161717b51c28da685c76b63293,gaussian,gaussian,0.4146433295,0.9082334652,0.4657453392,-121.0866405,-132.1700598,-108.3728936,0.9252671896,402.1766366,0.7168859582,0.08461393969,highs,optimal,0,356.9744732,-121.0866405,-183.079413,False,False,False,solved,0.321990845,0.321991586,7.40961501e-07,0,WITHIN_NAMED_FAMILY_ONLY; scalar tail dependence is not a cross-family order,CONDITIONAL_ON_CONVERGENCE_AUDIT,0.6186888231,0.2966972372,0.08461393969,False,0,0.6186888231,0.6038311926,DESCRIPTIVE_ONLY_NOT_WELFARE_OR_EXCLUSION,1,0,354.2235633,47.95307328,0.08461393969,0.3813111769,0.09819713512,-2.913225217e-12,False,0,True,-183.079413,-121.0866405,-2.913225217e-12,False,True,True,False,True,False,False,2.98427949e-12,0,4.547473509e-13,2.377720739e-13,0.0796748678,1,0,0.001089721871,0.001089721871,0,-387.0734991,-0,-0.0796748678,-0,-241.7032458,387.0734991,0,0.0796748678,0,241.7032458,0.6186888231,0.3813111769,False,False,0,-0,0,-0,0.2966972372,0.7033027628,False,False,0,-0,0,-0,0.08461393969,0.9153860603,False,False,0,-0,0,-0
CRR-SIM-FREEZE-2026-07-19,4b5897f5d225af6334e3082ce8d9f065cdd7067f2664f3ef63426b5597055b27,ca4f0b86858a11607abd1c7ff4863214acb59c693318630e5515686ebe037048,LHS-01-001,lhs,2026071904,10000,7d24247af3179980f4ec94f3c38623f833661a06f5055d00f7ce4b82a11528ab,gaussian,gaussian,0.4146433295,0.9082334652,0.4657453392,-120.016123,-130.8748107,-107.5601647,0.9252671896,402.1766366,0.7168859582,0.08461393969,highs,optimal,0,351.9324791,-120.016123,-179.4581171,False,False,False,solved,0.3250942262,0.3250951521,9.258102704e-07,0,WITHIN_NAMED_FAMILY_ONLY; scalar tail dependence is not a cross-family order,CONDITIONAL_ON_CONVERGENCE_AUDIT,0.6202406062,0.2951454541,0.08461393969,False,0,0.6202406062,0.6116312609,DESCRIPTIVE_ONLY_NOT_WELFARE_OR_EXCLUSION,1,0,354.5201091,47.65652754,0.08461393969,0.3797593938,0.09664535207,-3.026912054e-12,False,0,True,-179.4581171,-120.016123,-3.026912054e-12,False,True,True,False,True,False,False,3.154809747e-12,0,7.389644452e-13,1.982317035e-13,0.0628347569,1,0,0.001089721871,0.001089721871,0,-379.5162178,-0,-0.0628347569,-0,-236.8706012,379.5162178,0,0.0628347569,0,236.8706012,0.6202406062,0.3797593938,False,False,0,-0,0,-0,0.2951454541,0.7048545459,False,False,0,-0,0,-0,0.08461393969,0.9153860603,False,False,0,-0,0,-0
CRR-SIM-FREEZE-2026-07-19,4b5897f5d225af6334e3082ce8d9f065cdd7067f2664f3ef63426b5597055b27,ca4f0b86858a11607abd1c7ff4863214acb59c693318630e5515686ebe037048,LHS-01-001,lhs,2026071905,10000,4fc0e24364ba271c76d9bf322907968e0b44fdf6c255117065cb262ef07a6be6,gaussian,gaussian,0.4146433295,0.9082334652,0.4657453392,-119.8917344,-131.4527375,-106.6301529,0.9252671896,402.1766366,0.7168859582,0.08461393969,highs,optimal,0,355.2550631,-119.8917344,-178.8979685,False,False,False,solved,0.3206444334,0.3206454741,1.040638934e-06,0,WITHIN_NAMED_FAMILY_ONLY; scalar tail dependence is not a cross-family order,CONDITIONAL_ON_CONVERGENCE_AUDIT,0.6180157672,0.2973702931,0.08461393969,False,0,0.6180157672,0.6229955249,DESCRIPTIVE_ONLY_NOT_WELFARE_OR_EXCLUSION,1,0,354.0949423,48.08169427,0.08461393969,0.3819842328,0.09887019105,-2.813749234e-12,False,0,True,-178.8979685,-119.8917344,-2.799538379e-12,False,True,True,False,True,False,False,8.210321312e-12,0,5.684341886e-13,1.466973825e-13,0.05404665224,1,0,0.001089721871,0.001089721871,0,-382.0137576,-0,-0.05404665224,-0,-239.6643821,382.0137576,0,0.05404665224,0,239.6643821,0.6180157672,0.3819842328,False,False,0,-0,0,-0,0.2973702931,0.7026297069,False,False,0,-0,0,-0,0.08461393969,0.9153860603,False,False,0,-0,0,-0
CRR-SIM-FREEZE-2026-07-19,4b5897f5d225af6334e3082ce8d9f065cdd7067f2664f3ef63426b5597055b27,ca4f0b86858a11607abd1c7ff4863214acb59c693318630e5515686ebe037048,LHS-01-002,lhs,2026071901,10000,2ca40dc767fab87bb2f20c74775cbe9a6ac8f2711ef46dc9b2dfcde8340073db,gaussian,student_t_df5,0.4271681584,0.9325466288,0.8453226299,-98.9290068,-103.2689139,-98.13488939,0.7685928617,334.0765733,0.6934374775,0.1015538954,highs,optimal,0,350.1365375,-98.9290068,-178.2507534,False,False,False,solved,0.1314676591,0.1314687438,1.084758993e-06,0,WITHIN_NAMED_FAMILY_ONLY; scalar tail dependence is not a cross-family order,CONDITIONAL_ON_CONVERGENCE_AUDIT,0.5149574242,0.3834886804,0.1015538954,False,0,0.5149574242,0.6149780817,DESCRIPTIVE_ONLY_NOT_WELFARE_OR_EXCLUSION,1,0,332.8853834,1.191189924,0.1015538954,0.4850425758,0.1784800533,1.520561455e-12,False,0,True,-178.2507534,-98.9290068,1.520561455e-12,False,True,True,False,True,False,False,2.842170943e-14,0,4.547473509e-13,6.132353213e-14,0.05076776405,1,0,0.001482505591,0.001482505591,0,-379.1941093,-0,-0.05076776405,-0,-236.6740068,379.1941093,0,0.05076776405,0,236.6740068,0.5149574242,0.4850425758,False,False,0,-0,0,-0,0.3834886804,0.6165113196,False,False,0,-0,0,-0,0.1015538954,0.8984461046,False,False,0,-0,0,-0
CRR-SIM-FREEZE-2026-07-19,4b5897f5d225af6334e3082ce8d9f065cdd7067f2664f3ef63426b5597055b27,ca4f0b86858a11607abd1c7ff4863214acb59c693318630e5515686ebe037048,LHS-01-002,lhs,2026071902,10000,e7715bcb27e346c35d38cd885d42842ddff9f9f02bcbd980bc9d89dd0167a3b8,gaussian,student_t_df5,0.4271681584,0.9325466288,0.8453226299,-95.07865747,-99.93953306,-94.1892131,0.7685928617,334.0765733,0.6934374775,0.1015538954,highs,optimal,0,350.3272137,-95.07865747,-175.8191736,False,False,False,solved,0.1310373257,0.1310382802,9.544896844e-07,0,WITHIN_NAMED_FAMILY_ONLY; scalar tail dependence is not a cross-family order,CONDITIONAL_ON_CONVERGENCE_AUDIT,0.5147421924,0.3837039122,0.1015538954,False,0,0.5147421924,0.6102830053,DESCRIPTIVE_ONLY_NOT_WELFARE_OR_EXCLUSION,1,0,332.8442526,1.232320727,0.1015538954,0.4852578076,0.1786952851,1.435296326e-12,False,0,True,-175.8191736,-95.07865747,1.435296326e-12,False,True,True,False,True,False,False,1.136868377e-13,0,6.821210263e-13,8.431736861e-14,0.05345321929,1,0,0.001482505591,0.001482505591,0,-379.451754,-0,-0.05345321929,-0,-236.7440454,379.451754,0,0.05345321929,0,236.7440454,0.5147421924,0.4852578076,False,False,0,-0,0,-0,0.3837039122,0.6162960878,False,False,0,-0,0,-0,0.1015538954,0.8984461046,False,False,0,-0,0,-0
CRR-SIM-FREEZE-2026-07-19,4b5897f5d225af6334e3082ce8d9f065cdd7067f2664f3ef63426b5597055b27,ca4f0b86858a11607abd1c7ff4863214acb59c693318630e5515686ebe037048,LHS-01-002,lhs,2026071903,10000,d1521e076798c8c8b0377d7fa5d4efe8d0cd1ada22f5648e2cb87491b461856d,gaussian,student_t_df5,0.4271681584,0.9325466288,0.8453226299,-100.9016005,-104.8839236,-100.1729139,0.7685928617,334.0765733,0.6934374775,0.1015538954,highs,optimal,0,351.9364632,-100.9016005,-181.1965072,False,False,False,solved,0.1323828603,0.1323836451,7.847888071e-07,0,WITHIN_NAMED_FAMILY_ONLY; scalar tail dependence is not a cross-family order,CONDITIONAL_ON_CONVERGENCE_AUDIT,0.5154148749,0.3830312297,0.1015538954,False,0,0.5154148749,0.6126821197,DESCRIPTIVE_ONLY_NOT_WELFARE_OR_EXCLUSION,1,0,332.9728022,1.103771106,0.1015538954,0.4845851251,0.1780226026,1.520561455e-12,False,0,True,-181.1965072,-100.9016005,1.520561455e-12,False,True,True,False,True,False,False,1.136868377e-13,0,5.684341886e-13,1.159739667e-13,0.07158721396,1,0,0.001482505591,0.001482505591,0,-383.4904472,-0,-0.07158721396,-0,-239.5843053,383.4904472,0,0.07158721396,0,239.5843053,0.5154148749,0.4845851251,False,False,0,-0,0,-0,0.3830312297,0.6169687703,False,False,0,-0,0,-0,0.1015538954,0.8984461046,False,False,0,-0,0,-0
CRR-SIM-FREEZE-2026-07-19,4b5897f5d225af6334e3082ce8d9f065cdd7067f2664f3ef63426b5597055b27,ca4f0b86858a11607abd1c7ff4863214acb59c693318630e5515686ebe037048,LHS-01-002,lhs,2026071904,10000,60c4faa2f28087f840042b4e91707fc2b6beec40fcd4ea7ead8cefce70ab43ce,gaussian,student_t_df5,0.4271681584,0.9325466288,0.8453226299,-103.0991747,-106.261174,-102.5205912,0.7685928617,334.0765733,0.6934374775,0.1015538954,highs,optimal,0,347.5858465,-103.0991747,-178.1514485,False,False,False,solved,0.1337039892,0.1337048919,9.027296234e-07,0,WITHIN_NAMED_FAMILY_ONLY; scalar tail dependence is not a cross-family order,CONDITIONAL_ON_CONVERGENCE_AUDIT,0.5160754982,0.3823706063,0.1015538954,False,0,0.5160754982,0.6153449605,DESCRIPTIVE_ONLY_NOT_WELFARE_OR_EXCLUSION,1,0,333.0990473,0.9775259749,0.1015538954,0.4839245018,0.1773619792,1.605826583e-12,False,0,True,-178.1514485,-103.0991747,1.605826583e-12,False,True,True,False,True,False,False,2.842170943e-14,0,1.449507181e-12,1.068020555e-13,0.06832296837,1,0,0.001482505591,0.001482505591,0,-378.6241796,-0,-0.06832296837,-0,-236.2715023,378.6241796,0,0.06832296837,0,236.2715023,0.5160754982,0.4839245018,False,False,0,-0,0,-0,0.3823706063,0.6176293937,False,False,0,-0,0,-0,0.1015538954,0.8984461046,False,False,0,-0,0,-0
CRR-SIM-FREEZE-2026-07-19,4b5897f5d225af6334e3082ce8d9f065cdd7067f2664f3ef63426b5597055b27,ca4f0b86858a11607abd1c7ff4863214acb59c693318630e5515686ebe037048,LHS-01-002,lhs,2026071905,10000,e3a481aee18fe457563e2b5f9868595d1ada30827fde286d773b12614d397725,gaussian,student_t_df5,0.4271681584,0.9325466288,0.8453226299,-101.7920307,-105.5072853,-101.1122124,0.7685928617,334.0765733,0.6934374775,0.1015538954,highs,optimal,0,350.8092025,-101.7920307,-178.4563859,False,False,False,solved,0.13295609,0.1329571032,1.013234042e-06,0,WITHIN_NAMED_FAMILY_ONLY; scalar tail dependence is not a cross-family order,CONDITIONAL_ON_CONVERGENCE_AUDIT,0.5157016039,0.3827445007,0.1015538954,False,0,0.5157016039,0.62368657,DESCRIPTIVE_ONLY_NOT_WELFARE_OR_EXCLUSION,1,0,333.0275961,1.048977186,0.1015538954,0.4842983961,0.1777358736,1.577404873e-12,False,0,True,-178.4563859,-101.7920307,1.591615728e-12,False,True,True,False,True,False,False,5.684341886e-14,0,5.400124792e-13,9.233503664e-14,0.05601293596,1,0,0.001482505591,0.001482505591,0,-380.7740679,-0,-0.05601293596,-0,-238.9193909,380.7740679,0,0.05601293596,0,238.9193909,0.5157016039,0.4842983961,False,False,0,-0,0,-0,0.3827445007,0.6172554993,False,False,0,-0,0,-0,0.1015538954,0.8984461046,False,False,0,-0,0,-0
